,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
747,2019-05-12 14:15:00,61,70.7,42,62.4,103,67.3,2,0
748,2019-05-12 14:20:00,67,70.7,46,62.7,113,67.5,2,0
749,2019-05-12 14:25:00,70,70.8,48,63.1,118,67.6,2,0
750,2019-05-12 14:30:00,82,70.6,56,62.1,138,67.2,2,0
751,2019-05-12 14:35:00,66,70.7,46,62.4,112,67.3,2,0
752,2019-05-12 14:40:00,59,70.6,42,62.1,101,67.1,2,0
753,2019-05-12 14:45:00,70,70.6,48,61.8,118,67.0,2,0
754,2019-05-12 14:50:00,58,70.7,41,62.5,99,67.3,2,0
755,2019-05-12 14:55:00,68,70.7,47,62.7,115,67.5,2,0
756,2019-05-12 15:00:00,48,70.8,34,62.8,82,67.5,2,0
757,2019-05-12 15:05:00,64,70.7,44,62.3,108,67.2,2,0
758,2019-05-12 15:10:00,62,70.7,43,62.4,105,67.3,2,0
759,2019-05-12 15:15:00,65,70.7,45,62.3,110,67.2,2,0
760,2019-05-12 15:20:00,65,70.6,45,61.6,110,66.9,2,0
761,2019-05-12 15:25:00,68,70.6,47,61.8,115,67.0,2,0
762,2019-05-12 15:30:00,67,70.6,46,61.6,113,66.9,2,0
763,2019-05-12 15:35:00,62,70.7,43,62.4,105,67.3,2,0
764,2019-05-12 15:40:00,56,70.7,39,62.6,95,67.4,2,0
765,2019-05-12 15:45:00,73,70.6,50,61.9,123,67.1,2,0
766,2019-05-12 15:50:00,66,70.7,46,62.3,112,67.2,2,0
767,2019-05-12 15:55:00,53,70.7,37,62.5,90,67.4,2,0
768,2019-05-12 16:00:00,61,70.8,42,63.0,103,67.6,2,0
769,2019-05-12 16:05:00,61,70.5,42,61.6,103,66.9,2,0
770,2019-05-12 16:10:00,57,70.5,40,61.4,97,66.8,2,0
771,2019-05-12 16:15:00,71,70.6,49,62.1,120,67.1,2,0
772,2019-05-12 16:20:00,64,70.7,44,62.8,108,67.5,2,0
773,2019-05-12 16:25:00,66,70.7,46,62.3,112,67.2,2,0
774,2019-05-12 16:30:00,46,70.7,33,62.4,79,67.2,2,0
775,2019-05-12 16:35:00,55,70.7,39,62.3,94,67.2,2,0
776,2019-05-12 16:40:00,50,70.7,36,62.7,86,67.4,2,0
777,2019-05-12 16:45:00,53,70.6,37,61.9,90,67.0,2,0
778,2019-05-12 16:50:00,53,70.7,37,62.3,90,67.2,2,0
779,2019-05-12 16:55:00,63,70.6,44,61.9,107,67.0,2,0
780,2019-05-12 17:00:00,68,70.7,47,62.5,115,67.4,2,0
781,2019-05-12 17:05:00,54,70.6,38,62.2,92,67.1,2,0
782,2019-05-12 17:10:00,66,70.8,46,63.0,112,67.6,2,0
783,2019-05-12 17:15:00,43,70.7,31,62.5,74,67.3,2,0
784,2019-05-12 17:20:00,73,70.7,50,62.7,123,67.5,2,0
785,2019-05-12 17:25:00,55,70.8,39,62.9,94,67.5,2,0
786,2019-05-12 17:30:00,63,70.8,44,63.3,107,67.8,2,0
787,2019-05-12 17:35:00,53,70.7,37,62.8,90,67.5,2,0
788,2019-05-12 17:40:00,63,70.7,44,62.5,107,67.4,2,0
789,2019-05-12 17:45:00,65,70.7,45,62.3,110,67.2,2,0
790,2019-05-12 17:50:00,47,70.7,34,62.6,81,67.3,2,0
791,2019-05-12 17:55:00,50,70.6,36,61.8,86,66.9,2,0
792,2019-05-12 18:00:00,48,70.6,34,62.0,82,67.0,2,0
793,2019-05-12 18:05:00,55,70.8,39,63.1,94,67.6,2,0
794,2019-05-12 18:10:00,47,70.7,34,62.7,81,67.4,2,0
795,2019-05-12 18:15:00,48,70.8,34,63.1,82,67.6,2,0
796,2019-05-12 18:20:00,48,70.8,34,63.0,82,67.6,2,0
797,2019-05-12 18:25:00,45,70.7,32,62.4,77,67.2,2,0
798,2019-05-12 18:30:00,49,70.7,35,62.4,84,67.2,2,0
799,2019-05-12 18:35:00,58,70.6,41,62.1,99,67.1,2,0
800,2019-05-12 18:40:00,37,70.8,27,63.0,64,67.5,2,0
801,2019-05-12 18:45:00,44,70.8,32,62.9,76,67.4,2,0
802,2019-05-12 18:50:00,41,70.7,30,62.3,71,67.1,2,0
803,2019-05-12 18:55:00,41,70.5,30,61.2,71,66.6,2,0
804,2019-05-12 19:00:00,41,70.6,30,62.2,71,67.1,2,0
805,2019-05-12 19:05:00,34,70.7,25,62.4,59,67.2,2,0
806,2019-05-12 19:10:00,57,70.7,40,62.7,97,67.4,2,0
807,2019-05-12 19:15:00,35,70.6,26,62.0,61,67.0,2,0
808,2019-05-12 19:20:00,40,70.6,30,61.9,70,66.9,2,0
809,2019-05-12 19:25:00,32,70.7,25,62.2,57,66.9,2,0
810,2019-05-12 19:30:00,41,70.7,30,62.7,71,67.4,2,0
811,2019-05-12 19:35:00,38,70.8,28,62.8,66,67.4,2,0
812,2019-05-12 19:40:00,38,70.5,28,61.1,66,66.5,2,0
813,2019-05-12 19:45:00,30,70.6,23,61.8,53,66.8,2,0
814,2019-05-12 19:50:00,45,70.4,32,60.7,77,66.3,2,0
815,2019-05-12 19:55:00,45,70.6,32,61.9,77,67.0,2,0
816,2019-05-12 20:00:00,32,70.6,25,61.9,57,66.8,2,0
817,2019-05-12 20:05:00,29,70.7,22,62.4,51,67.1,2,0
818,2019-05-12 20:10:00,38,70.7,28,62.6,66,67.3,2,0
819,2019-05-12 20:15:00,29,70.7,22,62.4,51,67.1,2,0
820,2019-05-12 20:20:00,38,70.5,28,61.0,66,66.5,2,0
821,2019-05-12 20:25:00,35,70.5,26,61.5,61,66.7,2,0
822,2019-05-12 20:30:00,37,70.7,27,62.2,64,67.1,2,0
823,2019-05-12 20:35:00,27,70.6,21,61.9,48,66.8,2,0
824,2019-05-12 20:40:00,27,70.6,21,61.7,48,66.7,2,0
825,2019-05-12 20:45:00,23,70.4,19,60.9,42,66.1,2,0
826,2019-05-12 20:50:00,26,70.6,20,61.6,46,66.7,2,0
827,2019-05-12 20:55:00,20,70.6,17,61.8,37,66.6,2,0
828,2019-05-12 21:00:00,32,70.7,25,62.3,57,67.0,2,0
829,2019-05-12 21:05:00,22,70.6,18,61.9,40,66.7,2,0
830,2019-05-12 21:10:00,27,70.7,21,62.3,48,67.0,2,0
831,2019-05-12 21:15:00,21,70.7,17,62.5,38,67.1,2,0
832,2019-05-12 21:20:00,32,70.7,25,62.4,57,67.1,2,0
833,2019-05-12 21:25:00,26,70.6,20,62.0,46,66.9,2,0
834,2019-05-12 21:30:00,20,70.7,17,62.3,37,66.8,2,0
835,2019-05-12 21:35:00,26,70.5,20,61.2,46,66.4,2,0
836,2019-05-12 21:40:00,27,70.5,21,61.3,48,66.5,2,0
837,2019-05-12 21:45:00,18,70.6,15,61.9,33,66.6,2,0
838,2019-05-12 21:50:00,21,70.6,17,62.0,38,66.8,2,0
839,2019-05-12 21:55:00,20,70.6,17,62.1,37,66.7,2,0
840,2019-05-12 22:00:00,16,70.7,14,62.2,30,66.7,2,0
841,2019-05-12 22:05:00,11,70.7,11,62.4,22,66.5,2,0
842,2019-05-12 22:10:00,17,70.6,15,62.0,32,66.6,2,0
843,2019-05-12 22:15:00,18,70.5,15,61.3,33,66.3,2,0
844,2019-05-12 22:20:00,16,70.4,14,60.7,30,65.9,2,0
845,2019-05-12 22:25:00,23,70.4,19,60.6,42,65.9,2,0
846,2019-05-12 22:30:00,11,70.5,11,61.3,22,65.9,2,0
847,2019-05-12 22:35:00,8,70.5,9,61.5,17,65.7,2,0
848,2019-05-12 22:40:00,11,70.6,11,61.9,22,66.3,2,0
849,2019-05-12 22:45:00,8,70.6,9,62.1,17,66.1,2,0
850,2019-05-12 22:50:00,8,70.6,9,62.1,17,66.1,2,0
851,2019-05-12 22:55:00,7,70.7,8,62.2,15,66.1,2,0
852,2019-05-12 23:00:00,10,70.6,10,62.2,20,66.4,2,0
853,2019-05-12 23:05:00,10,70.6,10,61.8,20,66.2,2,0
854,2019-05-12 23:10:00,10,70.6,10,61.8,20,66.2,2,0
855,2019-05-12 23:15:00,1,70.6,5,62.2,6,63.6,2,0
856,2019-05-12 23:20:00,7,70.6,8,62.2,15,66.1,2,0
857,2019-05-12 23:25:00,9,70.7,10,62.3,19,66.3,2,0
858,2019-05-12 23:30:00,7,70.7,8,62.4,15,66.3,2,0
859,2019-05-12 23:35:00,3,70.6,6,62.2,9,65.0,2,0
860,2019-05-12 23:40:00,3,70.7,6,62.3,9,65.1,2,0
861,2019-05-12 23:45:00,7,70.6,8,62.1,15,66.1,2,0
862,2019-05-12 23:50:00,3,70.6,6,62.1,9,64.9,2,0
863,2019-05-12 23:55:00,5,70.6,8,62.1,13,65.4,2,0
864,2019-05-13 00:00:00,14,66.2,4,62.2,18,65.3,2,0
865,2019-05-13 00:05:00,9,70.7,10,62.3,19,66.2,2,0
866,2019-05-13 00:10:00,2,70.7,5,62.4,7,64.7,2,0
867,2019-05-13 00:15:00,2,70.6,5,61.9,7,64.4,2,0
868,2019-05-13 00:20:00,10,70.6,10,62.2,20,66.4,2,0
869,2019-05-13 00:25:00,2,70.6,5,61.8,7,64.3,2,0
870,2019-05-13 00:30:00,13,65.6,3,61.9,16,64.9,2,0
871,2019-05-13 00:35:00,12,65.6,2,62.0,14,65.1,2,0
872,2019-05-13 00:40:00,12,66.0,2,62.1,14,65.4,2,0
873,2019-05-13 00:45:00,10,66.2,1,62.2,11,65.8,2,0
874,2019-05-13 00:50:00,13,66.2,3,62.2,16,65.5,2,0
875,2019-05-13 00:55:00,13,66.3,3,62.3,16,65.6,2,0
876,2019-05-13 01:00:00,14,66.1,4,62.2,18,65.2,2,0
877,2019-05-13 01:05:00,3,70.5,6,61.3,9,64.4,2,0
878,2019-05-13 01:10:00,4,70.5,7,61.5,11,64.8,2,0
879,2019-05-13 01:15:00,14,65.6,4,62.0,18,64.8,2,0
880,2019-05-13 01:20:00,11,65.7,1,62.0,12,65.4,2,0
881,2019-05-13 01:25:00,13,65.9,3,62.1,16,65.2,2,0
882,2019-05-13 01:30:00,3,70.6,6,61.6,9,64.6,2,0
883,2019-05-13 01:35:00,10,64.9,1,61.6,11,64.6,2,0
884,2019-05-13 01:40:00,12,65.0,2,61.7,14,64.5,2,0
885,2019-05-13 01:45:00,13,65.2,3,61.8,16,64.6,2,0
886,2019-05-13 01:50:00,11,65.8,1,62.1,12,65.5,2,0
887,2019-05-13 01:55:00,11,66.2,1,62.2,12,65.9,2,0
888,2019-05-13 02:00:00,10,66.4,1,62.3,11,66.0,2,0
889,2019-05-13 02:05:00,12,66.2,2,62.2,14,65.6,2,0
890,2019-05-13 02:10:00,11,66.5,1,62.4,12,66.1,2,0
891,2019-05-13 02:15:00,10,66.1,1,62.2,11,65.7,2,0
892,2019-05-13 02:20:00,12,66.4,2,62.3,14,65.8,2,0
893,2019-05-13 02:25:00,12,66.2,2,62.2,14,65.6,2,0
894,2019-05-13 02:30:00,11,66.6,1,62.4,12,66.2,2,0
895,2019-05-13 02:35:00,13,65.9,3,62.1,16,65.2,2,0
896,2019-05-13 02:40:00,11,65.8,1,62.1,12,65.5,2,0
897,2019-05-13 02:45:00,13,66.2,3,62.2,16,65.5,2,0
898,2019-05-13 02:50:00,12,66.2,2,62.2,14,65.6,2,0
899,2019-05-13 02:55:00,12,65.9,2,62.1,14,65.4,2,0
900,2019-05-13 03:00:00,13,65.9,3,62.1,16,65.2,2,0
901,2019-05-13 03:05:00,13,66.3,3,62.3,16,65.6,2,0
902,2019-05-13 03:10:00,12,66.2,2,62.2,14,65.6,2,0
903,2019-05-13 03:15:00,13,66.5,3,62.4,16,65.7,2,0
904,2019-05-13 03:20:00,12,66.1,2,62.2,14,65.6,2,0
905,2019-05-13 03:25:00,13,65.7,3,62.0,16,65.0,2,0
906,2019-05-13 03:30:00,13,64.4,3,61.4,16,63.9,2,0
907,2019-05-13 03:35:00,13,65.2,3,61.8,16,64.6,2,0
908,2019-05-13 03:40:00,13,65.4,3,61.9,16,64.8,2,0
909,2019-05-13 03:45:00,12,65.7,2,62.0,14,65.2,2,0
910,2019-05-13 03:50:00,13,66.2,3,62.2,16,65.5,2,0
911,2019-05-13 03:55:00,13,65.8,3,62.0,16,65.1,2,0
912,2019-05-13 04:00:00,12,65.8,2,62.0,14,65.2,2,0
913,2019-05-13 04:05:00,13,66.3,3,62.3,16,65.5,2,0
914,2019-05-13 04:10:00,13,66.3,3,62.3,16,65.5,2,0
915,2019-05-13 04:15:00,1,70.7,5,62.3,6,63.7,2,0
916,2019-05-13 04:20:00,1,70.7,5,62.2,6,63.6,2,0
917,2019-05-13 04:25:00,11,66.4,1,62.3,12,66.1,2,0
918,2019-05-13 04:30:00,5,70.5,8,61.2,13,64.8,2,0
919,2019-05-13 04:35:00,2,70.6,5,61.9,7,64.4,2,0
920,2019-05-13 04:40:00,2,70.7,5,62.3,7,64.7,2,0
921,2019-05-13 04:45:00,10,70.7,10,62.5,20,66.6,2,0
922,2019-05-13 04:50:00,8,70.7,9,62.5,17,66.3,2,0
923,2019-05-13 04:55:00,7,70.7,8,62.6,15,66.4,2,0
924,2019-05-13 05:00:00,5,70.6,8,62.2,13,65.4,2,0
925,2019-05-13 05:05:00,11,70.6,11,62.1,22,66.4,2,0
926,2019-05-13 05:10:00,4,70.7,7,62.3,11,65.3,2,0
927,2019-05-13 05:15:00,7,70.5,8,61.4,15,65.6,2,0
928,2019-05-13 05:20:00,22,70.4,18,60.5,40,65.9,2,0
929,2019-05-13 05:25:00,18,70.6,15,61.6,33,66.5,2,0
930,2019-05-13 05:30:00,17,70.5,15,61.3,32,66.2,2,0
931,2019-05-13 05:35:00,19,70.6,16,61.9,35,66.6,2,0
932,2019-05-13 05:40:00,22,70.6,18,61.9,40,66.7,2,0
933,2019-05-13 05:45:00,20,70.7,17,62.5,37,67.0,2,0
934,2019-05-13 05:50:00,29,70.8,22,62.8,51,67.3,2,0
935,2019-05-13 05:55:00,23,70.7,19,62.6,42,67.0,2,0
936,2019-05-13 06:00:00,23,70.6,19,61.8,42,66.6,2,0
937,2019-05-13 06:05:00,20,70.5,17,61.5,37,66.4,2,0
938,2019-05-13 06:10:00,38,70.7,28,62.7,66,67.3,2,0
939,2019-05-13 06:15:00,31,70.6,24,61.9,55,66.8,2,0
940,2019-05-13 06:20:00,38,70.7,28,62.6,66,67.3,2,0
941,2019-05-13 06:25:00,43,70.7,31,62.3,74,67.1,2,0
942,2019-05-13 06:30:00,37,70.6,27,61.9,64,66.9,2,0
943,2019-05-13 06:35:00,35,70.9,26,63.4,61,67.7,2,0
944,2019-05-13 06:40:00,47,70.6,34,61.6,81,66.8,2,0
945,2019-05-13 06:45:00,46,70.5,33,61.1,79,66.6,2,0
946,2019-05-13 06:50:00,53,70.5,37,61.0,90,66.6,2,0
947,2019-05-13 06:55:00,48,70.2,34,59.5,82,65.8,2,0
948,2019-05-13 07:00:00,55,70.2,39,59.4,94,65.7,2,0
949,2019-05-13 07:05:00,70,70.3,48,60.0,118,66.1,2,0
950,2019-05-13 07:10:00,48,70.0,34,58.5,82,65.2,2,0
951,2019-05-13 07:15:00,72,70.1,49,58.7,121,65.5,2,0
952,2019-05-13 07:20:00,66,70.0,46,58.4,112,65.2,2,0
953,2019-05-13 07:25:00,65,70.0,45,58.5,110,65.3,2,0
954,2019-05-13 07:30:00,71,69.8,49,57.1,120,64.6,2,0
955,2019-05-13 07:35:00,74,69.8,51,57.4,125,64.8,2,0
956,2019-05-13 07:40:00,68,70.1,47,58.9,115,65.5,2,0
957,2019-05-13 07:45:00,72,70.0,49,58.2,121,65.2,2,0
958,2019-05-13 07:50:00,77,70.0,53,58.5,130,65.3,2,0
959,2019-05-13 07:55:00,80,70.1,54,59.0,134,65.7,2,0
960,2019-05-13 08:00:00,76,70.0,52,58.3,128,65.2,2,0
961,2019-05-13 08:05:00,63,70.2,44,59.4,107,65.7,2,0
962,2019-05-13 08:10:00,62,70.1,43,59.0,105,65.6,2,0
963,2019-05-13 08:15:00,65,70.3,45,60.0,110,66.1,2,0
964,2019-05-13 08:20:00,66,70.1,46,59.1,112,65.6,2,0
965,2019-05-13 08:25:00,71,70.2,49,59.3,120,65.7,2,0
966,2019-05-13 08:30:00,55,70.0,39,58.5,94,65.2,2,0
967,2019-05-13 08:35:00,75,70.1,51,59.2,126,65.7,2,0
968,2019-05-13 08:40:00,44,70.0,32,58.6,76,65.2,2,0
969,2019-05-13 08:45:00,61,70.2,42,59.5,103,65.9,2,0
970,2019-05-13 08:50:00,68,70.3,47,60.1,115,66.1,2,0
971,2019-05-13 08:55:00,53,70.4,37,61.0,90,66.6,2,0
972,2019-05-13 09:00:00,45,70.5,32,61.2,77,66.6,2,0
973,2019-05-13 09:05:00,54,70.6,38,61.8,92,67.0,2,0
974,2019-05-13 09:10:00,57,70.7,40,62.4,97,67.2,2,0
975,2019-05-13 09:15:00,49,70.9,35,63.6,84,67.9,2,0
976,2019-05-13 09:20:00,52,70.6,37,61.6,89,66.8,2,0
977,2019-05-13 09:25:00,57,70.6,40,61.7,97,66.9,2,0
978,2019-05-13 09:30:00,45,70.5,32,61.2,77,66.6,2,0
979,2019-05-13 09:35:00,45,70.6,32,61.9,77,67.0,2,0
980,2019-05-13 09:40:00,41,70.1,30,58.7,71,65.3,2,0
981,2019-05-13 09:45:00,55,70.1,39,58.9,94,65.5,2,0
982,2019-05-13 09:50:00,47,70.1,34,59.0,81,65.5,2,0
983,2019-05-13 09:55:00,53,70.4,37,60.9,90,66.5,2,0
984,2019-05-13 10:00:00,50,70.6,36,62.1,86,67.1,2,0
985,2019-05-13 10:05:00,44,70.3,32,60.1,76,66.0,2,0
986,2019-05-13 10:10:00,31,70.4,24,60.4,55,66.0,2,0
987,2019-05-13 10:15:00,35,70.1,26,58.8,61,65.3,2,0
988,2019-05-13 10:20:00,46,70.2,33,59.3,79,65.6,2,0
989,2019-05-13 10:25:00,46,70.1,33,59.2,79,65.6,2,0
990,2019-05-13 10:30:00,55,70.2,39,59.7,94,65.9,2,0
991,2019-05-13 10:35:00,44,70.5,32,61.4,76,66.7,2,0
992,2019-05-13 10:40:00,45,70.4,32,60.8,77,66.4,2,0
993,2019-05-13 10:45:00,40,70.3,30,60.2,70,66.0,2,0
994,2019-05-13 10:50:00,41,70.2,30,59.5,71,65.7,2,0
995,2019-05-13 10:55:00,54,70.3,38,59.8,92,65.9,2,0
996,2019-05-13 11:00:00,44,70.3,32,60.0,76,65.9,2,0
997,2019-05-13 11:05:00,35,70.4,26,61.0,61,66.4,2,0
998,2019-05-13 11:10:00,39,70.6,29,61.7,68,66.8,2,0
999,2019-05-13 11:15:00,47,70.7,34,62.4,81,67.2,2,0
1000,2019-05-13 11:20:00,44,70.7,32,62.7,76,67.4,2,0
1001,2019-05-13 11:25:00,52,70.5,37,61.5,89,66.8,2,0
1002,2019-05-13 11:30:00,56,70.7,39,62.2,95,67.2,2,0
1003,2019-05-13 11:35:00,40,70.6,30,61.9,70,66.9,2,0
1004,2019-05-13 11:40:00,45,70.6,32,62.2,77,67.1,2,0
1005,2019-05-13 11:45:00,50,70.8,36,62.8,86,67.4,2,0
1006,2019-05-13 11:50:00,39,70.5,29,61.4,68,66.6,2,0
1007,2019-05-13 11:55:00,40,70.8,30,62.8,70,67.3,2,0
1008,2019-05-13 12:00:00,41,70.7,30,62.4,71,67.2,2,0
1009,2019-05-13 12:05:00,48,70.7,34,62.4,82,67.2,2,0
1010,2019-05-13 12:10:00,43,70.6,31,62.1,74,67.0,2,0
1011,2019-05-13 12:15:00,50,70.5,36,61.4,86,66.7,2,0
1012,2019-05-13 12:20:00,50,70.5,36,61.3,86,66.6,2,0
1013,2019-05-13 12:25:00,47,70.4,34,61.0,81,66.5,2,0
1014,2019-05-13 12:30:00,55,70.8,39,62.9,94,67.5,2,0
1015,2019-05-13 12:35:00,52,70.2,37,59.8,89,65.9,2,0
1016,2019-05-13 12:40:00,54,70.4,38,60.9,92,66.5,2,0
1017,2019-05-13 12:45:00,49,70.5,35,61.3,84,66.7,2,0
1018,2019-05-13 12:50:00,37,70.6,27,61.8,64,66.9,2,0
1019,2019-05-13 12:55:00,55,70.2,39,59.5,94,65.7,2,0
1020,2019-05-13 13:00:00,54,70.2,38,59.3,92,65.7,2,0
1021,2019-05-13 13:05:00,54,70.3,38,60.3,92,66.2,2,0
1022,2019-05-13 13:10:00,41,70.3,30,59.9,71,65.9,2,0
1023,2019-05-13 13:15:00,47,70.4,34,60.6,81,66.3,2,0
1024,2019-05-13 13:20:00,47,70.3,34,60.1,81,66.0,2,0
1025,2019-05-13 13:25:00,54,70.5,38,61.3,92,66.7,2,0
1026,2019-05-13 13:30:00,53,70.5,37,61.3,90,66.7,2,0
1027,2019-05-13 13:35:00,55,70.5,39,61.2,94,66.7,2,0
1028,2019-05-13 13:40:00,62,70.4,43,60.8,105,66.5,2,0
1029,2019-05-13 13:45:00,56,70.6,39,61.7,95,67.0,2,0
1030,2019-05-13 13:50:00,50,70.4,36,60.8,86,66.4,2,0
1031,2019-05-13 13:55:00,62,70.4,43,60.5,105,66.3,2,0
1032,2019-05-13 14:00:00,44,70.0,32,58.4,76,65.1,2,0
1033,2019-05-13 14:05:00,53,69.9,37,57.9,90,65.0,2,0
1034,2019-05-13 14:10:00,67,70.0,46,58.1,113,65.1,2,0
1035,2019-05-13 14:15:00,66,69.8,46,57.0,112,64.5,2,0
1036,2019-05-13 14:20:00,44,69.6,32,56.0,76,63.9,2,0
1037,2019-05-13 14:25:00,68,69.8,47,57.0,115,64.5,2,0
1038,2019-05-13 14:30:00,67,69.9,46,57.5,113,64.8,2,0
1039,2019-05-13 14:35:00,65,70.1,45,58.7,110,65.4,2,0
1040,2019-05-13 14:40:00,64,70.1,44,58.8,108,65.5,2,0
1041,2019-05-13 14:45:00,67,69.9,46,57.7,113,64.9,2,0
1042,2019-05-13 14:50:00,56,69.8,39,57.4,95,64.7,2,0
1043,2019-05-13 14:55:00,72,70.0,49,58.0,121,65.1,2,0
1044,2019-05-13 15:00:00,91,70.0,61,58.6,152,65.5,2,0
1045,2019-05-13 15:05:00,54,70.1,38,58.7,92,65.4,2,0
1046,2019-05-13 15:10:00,61,70.0,42,58.2,103,65.2,2,0
1047,2019-05-13 15:15:00,77,70.1,53,59.0,130,65.6,2,0
1048,2019-05-13 15:20:00,73,70.1,50,59.1,123,65.6,2,0
1049,2019-05-13 15:25:00,63,70.1,44,58.7,107,65.4,2,0
1050,2019-05-13 15:30:00,53,70.0,37,58.5,90,65.3,2,0
1051,2019-05-13 15:35:00,62,70.0,43,58.1,105,65.1,2,0
1052,2019-05-13 15:40:00,56,69.9,39,58.0,95,65.0,2,0
1053,2019-05-13 15:45:00,65,70.0,45,58.0,110,65.1,2,0
1054,2019-05-13 15:50:00,62,70.1,43,59.1,105,65.6,2,0
1055,2019-05-13 15:55:00,72,70.2,49,59.5,121,65.9,2,0
1056,2019-05-13 16:00:00,67,70.2,46,59.5,113,65.8,2,0
1057,2019-05-13 16:05:00,57,70.2,40,59.3,97,65.7,2,0
1058,2019-05-13 16:10:00,68,70.3,47,60.0,115,66.1,2,0
1059,2019-05-13 16:15:00,65,70.3,45,59.9,110,66.0,2,0
1060,2019-05-13 16:20:00,54,70.6,38,61.6,92,66.8,2,0
1061,2019-05-13 16:25:00,53,70.4,37,60.9,90,66.5,2,0
1062,2019-05-13 16:30:00,61,70.3,42,60.3,103,66.2,2,0
1063,2019-05-13 16:35:00,77,70.3,53,60.2,130,66.2,2,0
1064,2019-05-13 16:40:00,74,70.5,51,61.0,125,66.6,2,0
1065,2019-05-13 16:45:00,77,70.5,53,61.2,130,66.7,2,0
1066,2019-05-13 16:50:00,63,70.6,44,61.7,107,66.9,2,0
1067,2019-05-13 16:55:00,66,70.5,46,61.0,112,66.6,2,0
1068,2019-05-13 17:00:00,70,70.5,48,61.4,118,66.8,2,0
1069,2019-05-13 17:05:00,68,70.5,47,61.0,115,66.6,2,0
1070,2019-05-13 17:10:00,52,70.4,37,60.9,89,66.4,2,0
1071,2019-05-13 17:15:00,83,70.5,56,61.2,139,66.7,2,0
1072,2019-05-13 17:20:00,71,70.5,49,61.2,120,66.7,2,0
1073,2019-05-13 17:25:00,68,70.5,47,61.3,115,66.7,2,0
1074,2019-05-13 17:30:00,61,70.3,42,60.1,103,66.1,2,0
1075,2019-05-13 17:35:00,73,70.4,50,60.6,123,66.4,2,0
1076,2019-05-13 17:40:00,58,70.5,41,61.1,99,66.6,2,0
1077,2019-05-13 17:45:00,64,70.4,44,60.4,108,66.3,2,0
1078,2019-05-13 17:50:00,73,70.3,50,59.9,123,66.0,2,0
1079,2019-05-13 17:55:00,61,70.3,42,60.2,103,66.2,2,0
1080,2019-05-13 18:00:00,71,70.6,49,61.8,120,67.0,2,0
1081,2019-05-13 18:05:00,58,70.8,41,62.8,99,67.5,2,0
1082,2019-05-13 18:10:00,59,70.9,42,63.6,101,67.9,2,0
1083,2019-05-13 18:15:00,53,70.7,37,62.6,90,67.4,2,0
1084,2019-05-13 18:20:00,55,70.5,39,61.4,94,66.7,2,0
1085,2019-05-13 18:25:00,55,70.6,39,62.1,94,67.1,2,0
1086,2019-05-13 18:30:00,55,70.8,39,62.8,94,67.5,2,0
1087,2019-05-13 18:35:00,48,70.6,34,61.7,82,66.9,2,0
1088,2019-05-13 18:40:00,40,70.4,30,60.7,70,66.3,2,0
1089,2019-05-13 18:45:00,53,70.4,37,61.0,90,66.6,2,0
1090,2019-05-13 18:50:00,39,70.6,29,61.6,68,66.8,2,0
1091,2019-05-13 18:55:00,43,70.5,31,61.0,74,66.5,2,0
1092,2019-05-13 19:00:00,47,70.6,34,61.7,81,66.9,2,0
1093,2019-05-13 19:05:00,44,70.4,32,60.8,76,66.4,2,0
1094,2019-05-13 19:10:00,50,70.6,36,61.6,86,66.8,2,0
1095,2019-05-13 19:15:00,50,70.7,36,62.4,86,67.2,2,0
1096,2019-05-13 19:20:00,44,70.5,32,61.0,76,66.5,2,0
1097,2019-05-13 19:25:00,40,70.5,30,61.2,70,66.5,2,0
1098,2019-05-13 19:30:00,30,70.4,23,60.8,53,66.2,2,0
1099,2019-05-13 19:35:00,43,70.6,31,62.2,74,67.1,2,0
1100,2019-05-13 19:40:00,21,70.7,17,62.4,38,67.0,2,0
1101,2019-05-13 19:45:00,37,70.7,27,62.7,64,67.3,2,0
1102,2019-05-13 19:50:00,25,70.7,20,62.5,45,67.1,2,0
1103,2019-05-13 19:55:00,31,70.7,24,62.4,55,67.1,2,0
1104,2019-05-13 20:00:00,34,70.7,25,62.8,59,67.4,2,0
1105,2019-05-13 20:05:00,27,70.8,21,63.1,48,67.5,2,0
1106,2019-05-13 20:10:00,20,70.8,17,62.9,37,67.2,2,0
1107,2019-05-13 20:15:00,30,70.6,23,61.9,53,66.8,2,0
1108,2019-05-13 20:20:00,27,70.7,21,62.2,48,67.0,2,0
1109,2019-05-13 20:25:00,26,70.7,20,62.4,46,67.1,2,0
1110,2019-05-13 20:30:00,19,70.7,16,62.6,35,67.0,2,0
1111,2019-05-13 20:35:00,19,70.2,16,59.4,35,65.3,2,0
1112,2019-05-13 20:40:00,21,70.4,17,60.9,38,66.1,2,0
1113,2019-05-13 20:45:00,17,70.5,15,61.4,32,66.2,2,0
1114,2019-05-13 20:50:00,23,70.6,19,61.8,42,66.6,2,0
1115,2019-05-13 20:55:00,21,70.7,17,62.3,38,66.9,2,0
1116,2019-05-13 21:00:00,23,70.7,19,62.5,42,67.0,2,0
1117,2019-05-13 21:05:00,20,70.5,17,61.2,37,66.2,2,0
1118,2019-05-13 21:10:00,20,70.6,17,62.1,37,66.7,2,0
